timestamp,price,volume
1753250400,3694.5,68301519.229504
1753254000,3673.33,99118175.795584
1753257600,3691.94,72587187.869835
1753261200,3658.78,97673376.553803
1753264800,3665.79,85142940.570348
1753268400,3671.99,59268780.020243
1753272000,3640.25,89676673.659318
1753275600,3587.42,450718242.14772
1753279200,3616.44,257267047.080842
1753282800,3644.22,169899593.238606
1753286400,3571,197295713.489665
1753290000,3587,206456244.495396
1753293600,3604.24,65859739.090083
1753297200,3587.75,113254582.287165
1753300800,3568,156005905.396253
1753304400,3591.39,140496729.198378
1753308000,3610.43,61529366.397067
1753311600,3628.29,52519301.935865
1753315200,3646.03,66082620.375611
1753318800,3647.86,38631754.568431
1753322400,3649.79,42802106.913184
1753326000,3641.19,53690269.981646
1753329600,3609.75,88889306.969218
1753333200,3556.33,170942542.220888
1753336800,3544.94,133396715.603005
1753340400,3591.9,179764878.990225
1753344000,3633.48,124111642.342884
1753347600,3636.11,80265403.886266
1753351200,3620.98,135415115.083182
1753354800,3655.12,98580879.393132
1753358400,3642.65,95552917.323124
1753362000,3629.93,86079278.028205
1753365600,3734.44,265091716.124555
1753369200,3730.76,317062050.198781
1753372800,3686.69,165835802.367551
1753376400,3724.7,117028736.975152
1753380000,3740.8,99930725.393358
1753383600,3732.79,119419981.449864
1753387200,3735.44,56568723.847022
1753390800,3725.78,59142459.407709
1753394400,3724.27,74049422.704079
1753398000,3706.94,74991701.840097
1753401600,3659.4,103864393.181638
1753405200,3683.27,173211019.81744
1753408800,3615.97,158790043.935751
1753412400,3596,200303111.465713
1753416000,3648.6,136071920.692848
1753419600,3633.41,99196307.862798
1753423200,3631.61,96512447.358268
1753426800,3631.67,171099383.790032
1753430400,3664.82,133208277.406667
1753434000,3726.08,198832479.021399
1753437600,3718.89,140124360.73154
1753441200,3721.37,83956750.188745
1753444800,3704.45,99915686.601925
1753448400,3706.03,140656301.691886
1753452000,3629.23,163020790.502946
1753455600,3634.2,166648431.069389
1753459200,3640.78,101254350.116788
1753462800,3636.48,89547323.780686
1753466400,3650.25,55528740.818403
1753470000,3641.14,38572151.061487
1753473600,3685.12,53699963.199595
1753477200,3719.81,98823855.929794
1753480800,3720.07,57810515.939146
1753484400,3724.96,39015076.567022
1753488000,3725.51,34082008.117068
1753491600,3702.13,51462027.043344
1753495200,3742.67,153759977.328018
1753498800,3739.51,36663109.058025
1753502400,3748.34,57791923.654505
1753506000,3748.02,53091551.661749
1753509600,3739.78,33382501.022857
1753513200,3742.21,22597789.875837
1753516800,3762.73,106769724.877812
1753520400,3759.1,48859049.495552
1753524000,3759.93,93016930.164309
1753527600,3739.36,167216411.825819
1753531200,3741.98,70750291.410607
1753534800,3743.62,56121583.562558
1753538400,3727.97,64355829.647109
1753542000,3735.72,49675509.355929
1753545600,3727.96,53794747.665258
1753549200,3723.72,24780349.933811
1753552800,3740.14,85044429.1468
1753556400,3750.5,36202015.691634
1753560000,3745.36,31787492.353841
1753563600,3758.77,35560137.554886
1753567200,3750.16,131068271.318176
1753570800,3741.1,27588423.300641
1753574400,3756.26,34189888.725768
1753578000,3756.43,40620317.490656
1753581600,3784.72,38960588.082332
1753585200,3774.03,40758630.64974
1753588800,3791.01,34927474.915331
1753592400,3790.94,119888306.045197
1753596000,3772.2,43796593.824938
1753599600,3768.01,30226291.126416
1753603200,3770.96,27767883.93188
1753606800,3763.5,48447402.85312
1753610400,3817.06,178782545.13299
1753614000,3815.26,90499233.250935
1753617600,3825.99,117524477.351936
1753621200,3810.07,82001687.593907
1753624800,3809.44,79985956.114071
1753628400,3818.53,65265167.333665
1753632000,3816.02,150378604.568712
1753635600,3838.25,77609038.619631
1753639200,3846.26,143622840.043254
1753642800,3828.32,48869474.9953
1753646400,3822.4,43226621.234702
1753650000,3837.12,35537584.102091
1753653600,3864.13,105373493.842864
1753657200,3872.1,66732338.756092
1753660800,3862.01,99920879.889332
1753664400,3849.67,63531331.84252
1753668000,3885.88,183766887.578165
1753671600,3879.81,44901743.876055
1753675200,3902.16,73100285.761983
1753678800,3929.8,177738697.023111
1753682400,3912.81,95416768.920015
1753686000,3893,110204930.287473
1753689600,3891.92,56588010.963659
1753693200,3894.24,64741065.72716
1753696800,3887.8,46989301.148246
1753700400,3879.79,69796959.768026
1753704000,3871.02,56255460.922152
1753707600,3843.56,169767284.630813
1753711200,3785.04,306971610.319033
1753714800,3808.11,139387192.313592
1753718400,3806.51,84188808.299328
1753722000,3784.48,87193778.841503
1753725600,3782.69,124211507.788164
1753729200,3797.36,84674908.731756
1753732800,3788.05,53514438.515467
1753736400,3789.17,41722458.101197
1753740000,3787.04,53051812.96643
1753743600,3799,99727413.920733
1753747200,3780.34,158098506.953414
1753750800,3758.88,52893457.242824
1753754400,3759.13,94100343.369765
1753758000,3791.9,65946755.069712
1753761600,3778.48,42779236.415517
1753765200,3807.26,41607605.366351
1753768800,3828.8,84895920.397092
1753772400,3877.36,158144061.719049
1753776000,3872.52,83089434.101087
1753779600,3872.62,44527988.866561
1753783200,3829.59,103622753.689411
1753786800,3825.9,88491535.30962
1753790400,3852.81,92602957.682912
1753794000,3838.94,104629993.101519
1753797600,3782.26,177950482.117468
1753801200,3761.57,161208961.325655
1753804800,3751.45,199292287.171257
1753808400,3769.74,112538061.786107
1753812000,3770.99,41327536.269798
1753815600,3765.89,87558005.273894
1753819200,3765.5,97210341.871609
1753822800,3781.14,45628579.33845
1753826400,3792.59,44364586.666886
1753830000,3793.79,36184694.661844
1753833600,3775,48986380.527316
1753837200,3791.73,74627158.952148
1753840800,3812.83,66543112.480449
1753844400,3817.47,58047984.189781
1753848000,3808.57,34820788.466629
1753851600,3810.23,50903428.418748
1753855200,3824.95,55991182.697146
1753858800,3811.44,57386658.686954
1753862400,3815.65,54905017.942425
1753866000,3786.51,82808762.175347
1753869600,3773.99,51352526.475746
1753873200,3758.18,92114767.687249
1753876800,3774.24,81318968.240284
1753880400,3766.68,82525712.46586
1753884000,3819.52,95104011.212743
1753887600,3797.25,83338593.136205
1753891200,3795.92,69874770.64825
1753894800,3805.14,41552817.13244
1753898400,3738.37,227645906.848932
1753902000,3760.68,318902858.746801
1753905600,3770.64,78101104.893245
1753909200,3763.1,49520256.105924
1753912800,3764.02,34830885.52037
1753916400,3810,93540347.837417
1753920000,3843.92,130994723.673204
1753923600,3838,91659154.88361
1753927200,3862.92,90692990.035037
1753930800,3863.31,71824944.184363
1753934400,3871.04,53353607.753651
